Date,XLP,XLY,XLE,XLF,XLV,XLI,XLK,XLU
2009-04-27,21.63,22.49,45.2,8.7397,24.02,21.23,17.02,25.54
2009-04-28,21.73,22.49,45.3,8.4693,24.11,20.98,17.01,25.64
2009-04-29,22.09,22.9,46.55,8.8347,24.2,21.68,17.2,25.83
2009-04-30,22.0,23.29,45.78,8.7129,24.18,21.76,17.25,25.85
2009-05-01,22.09,23.18,47.26,8.648,24.14,22.0,17.48,26.53
2009-05-04,22.43,23.93,49.15,9.525,24.54,22.72,17.8,26.93
2009-05-05,22.24,23.92,48.49,9.3869,24.82,22.79,17.69,26.88
2009-05-06,22.38,24.17,50.37,10.134,24.67,23.15,17.79,26.72
2009-05-07,22.47,23.64,49.72,9.8417,25.17,22.68,17.11,26.86
2009-05-08,22.76,23.99,51.84,10.5725,25.59,23.51,17.09,27.25
2009-05-11,22.65,23.57,50.26,9.9553,25.15,22.81,17.14,27.13
2009-05-12,22.92,23.07,50.582,9.7442,25.56,22.564,17.05,27.32
2009-05-13,22.5,22.26,48.91,9.2489,25.5,21.63,16.62,26.59
2009-05-14,22.58,22.29,49.05,9.5574,25.53,21.79,16.8,26.57
2009-05-15,22.37,22.13,48.0,9.3626,25.33,21.8,16.8,25.94
2009-05-18,22.84,23.22,49.66,9.9797,25.58,22.6,17.26,25.94
2009-05-19,22.97,23.13,49.9,9.7767,25.39,22.43,17.36,26.41
2009-05-20,23.0,22.88,50.07,9.5168,25.49,22.45,17.18,25.93
2009-05-21,22.79,22.34,48.59,9.5331,25.26,21.77,16.88,25.62
2009-05-22,22.93,22.58,48.61,9.4681,25.29,21.69,16.94,25.83
2009-05-25,22.93,22.58,48.61,9.4681,25.29,21.69,16.94,25.83
2009-05-26,23.22,23.34,49.64,9.7767,25.52,22.48,17.38,26.58
2009-05-27,22.63,22.83,49.1,9.4844,25.26,21.75,17.21,26.04
2009-05-28,22.87,22.74,50.73,9.7523,25.39,21.96,17.46,26.58
2009-05-29,23.12,23.12,51.68,9.931000000000001,25.83,22.49,17.65,26.77
2009-06-01,23.58,24.23,53.58,10.0365,26.0,23.53,18.15,27.63
2009-06-02,23.82,24.43,53.43600000000001,9.8741,26.16,23.57,18.11,27.3
2009-06-03,23.7,24.11,51.38,9.7442,26.1,23.11,17.91,26.84
2009-06-04,23.74,24.16,52.54,10.0934,25.74,23.53,18.16,27.09
2009-06-05,23.62,24.01,52.11,10.0041,25.79,23.73,18.34,27.12
2009-06-08,23.71,24.23,51.99,10.0771,25.51,23.79,18.23,26.95
2009-06-09,23.5,24.37,52.5,10.1502,25.38,23.74,18.31,26.88
2009-06-10,23.24,24.01,52.97,9.9959,25.27,23.59,18.36,27.3
2009-06-11,23.34,23.89,54.03,10.0771,25.54,23.55,18.43,27.83
2009-06-12,23.52,23.86,53.51,10.1421,25.63,23.59,18.38,28.18
2009-06-15,22.95,23.38,52.09,9.8823,24.84,22.87,18.19,27.61
2009-06-16,22.65,22.79,50.98,9.7117,24.94,22.45,17.96,27.42
2009-06-17,22.88,23.11,50.15,9.4275,25.51,22.28,18.06,27.5
2009-06-18,23.3,23.04,49.96,9.6549,26.0,22.3,17.98,28.12
2009-06-19,22.89,23.13,49.21,9.7767,26.08,22.2,18.12,27.47
2009-06-22,22.8,22.44,46.75,9.2083,25.61,21.46,17.67,27.39
2009-06-23,22.66,22.21,47.03,9.3138,25.53,21.26,17.68,27.15
2009-06-24,22.72,22.34,47.22,9.4275,25.66,21.4,17.93,27.38
2009-06-25,23.11,23.12,48.21,9.6305,26.37,22.06,18.19,27.84
2009-06-26,23.03,22.96,47.89,9.6792,26.37,21.97,18.16,27.74
2009-06-29,23.17,23.25,48.34,9.8011,26.53,22.19,18.35,28.1
2009-06-30,22.99,23.08,48.05,9.7036,26.31,21.96,18.21,27.89
2009-07-01,23.38,23.23,48.09,9.6468,26.38,22.05,18.29,28.25
2009-07-02,22.89,22.29,46.16,9.3138,25.75,21.36,17.83,27.44
2009-07-03,22.89,22.29,46.16,9.3138,25.75,21.36,17.83,27.44
2009-07-06,23.36,22.4,45.69,9.322000000000001,25.95,21.37,17.78,27.6
2009-07-07,23.07,21.8,44.52,9.1758,25.85,20.64,17.34,27.05
2009-07-08,23.17,21.980999999999998,44.53,9.0215,26.09,20.56,17.35,26.93
2009-07-09,23.0,22.14,44.99,9.1352,25.76,20.75,17.46,26.94
2009-07-10,22.89,22.1,44.67,9.0134,25.64,20.72,17.53,26.91
2009-07-13,23.3,22.46,45.35,9.5899,26.09,21.25,17.86,27.38
2009-07-14,23.37,22.81,45.96,9.5493,26.21,21.56,17.88,27.59
2009-07-15,23.75,23.44,47.59,9.9553,26.44,22.23,18.55,28.14
2009-07-16,23.91,23.73,48.17,9.9229,26.61,22.64,18.82,28.15
2009-07-17,23.93,23.77,48.45,9.8579,26.53,22.38,19.0,28.02
2009-07-20,24.0,24.27,49.28,9.9391,26.59,22.83,19.17,28.23
2009-07-21,23.97,24.27,49.71,9.8498,26.98,22.84,19.28,28.51
2009-07-22,23.98,24.44,49.26,9.8579,26.88,22.91,19.39,28.36
2009-07-23,24.31,25.01,50.66,10.1421,27.42,23.39,19.77,29.1
2009-07-24,24.53,24.99,51.19,10.0853,27.9,23.41,19.652,29.56
2009-07-27,24.44,25.09,51.36,10.2477,27.88,23.54,19.65,29.49
2009-07-28,24.47,25.01,50.61,10.2233,28.07,23.52,19.69,29.01
2009-07-29,24.6,24.88,49.44,10.2233,28.05,23.41,19.67,28.87
2009-07-30,24.57,25.27,50.13,10.4588,28.09,23.79,19.77,29.31
2009-07-31,24.52,25.27,50.62,10.5643,27.87,23.88,19.7,28.94
2009-08-03,24.55,25.79,51.92,10.8323,28.04,24.4,19.97,29.23
2009-08-04,24.59,25.9,51.83,11.0516,28.11,24.58,19.91,28.8
2009-08-05,24.43,25.68,51.31,11.4332,27.71,24.38,19.73,28.6
2009-08-06,24.18,25.66,50.89,11.352,27.51,24.51,19.59,28.65
2009-08-07,24.28,26.5,50.83,11.6524,27.63,25.12,19.79,28.92
2009-08-10,24.3,26.26,51.05,11.6037,27.85,24.88,19.7,28.98
2009-08-11,24.3,25.98,50.31,11.1734,27.81,24.55,19.42,29.0
2009-08-12,24.29,26.17,50.85,11.4007,27.96,24.98,19.81,29.14
2009-08-13,24.43,26.24,51.47,11.6362,27.93,25.09,19.9,29.04
2009-08-14,24.4,25.88,50.71,11.5631,27.93,24.73,19.71,29.04
2009-08-17,24.15,25.06,49.07,11.0759,27.82,24.0,19.24,28.64
2009-08-18,24.19,25.34,49.56,11.3033,27.8,24.29,19.53,28.7
2009-08-19,24.35,25.6,50.48,11.2952,28.19,24.36,19.58,28.91
2009-08-20,24.47,25.79,50.91,11.5875,28.39,24.66,19.8,29.15
2009-08-21,24.74,26.32,52.35,11.8149,28.68,25.3,20.09,29.72
2009-08-24,24.75,26.13,53.02,11.7239,28.88,25.35,20.03,29.77
2009-08-25,24.79,26.4,52.21,11.8717,28.88,25.49,20.08,29.58
2009-08-26,24.87,26.55,52.45,11.8392,28.89,25.23,20.17,29.55
2009-08-27,24.87,26.6,52.29,11.960999999999999,28.88,25.46,20.21,29.55
2009-08-28,24.77,26.61,52.18,11.9773,28.67,25.32,20.28,29.48
2009-08-31,24.82,26.16,51.17,11.9367,28.62,25.02,20.02,29.23
2009-09-01,24.59,25.69,50.28,11.2952,28.16,24.6,19.61,29.0
2009-09-02,24.61,25.56,49.91,11.1977,28.22,24.5,19.65,28.8
2009-09-03,24.66,25.83,50.26,11.417,28.09,24.82,19.74,28.78
2009-09-04,24.84,26.3,50.96,11.5469,28.49,25.31,20.09,28.92
2009-09-07,24.84,26.3,50.96,11.5469,28.49,25.31,20.09,28.92
2009-09-08,25.05,26.53,52.36,11.5965,28.36,25.53,20.24,28.99
2009-09-09,25.04,26.81,52.48,11.7743,28.69,25.96,20.39,28.95
2009-09-10,25.22,27.17,53.39,11.8717,28.91,26.18,20.67,28.95
2009-09-11,25.33,27.08,53.6,11.7986,28.92,26.35,20.69,28.94
2009-09-14,25.27,27.17,54.0,11.9529,29.03,26.6,20.62,29.36
2009-09-15,25.14,27.3,54.54,11.9773,28.77,26.92,20.76,29.58
2009-09-16,25.34,27.82,55.89,12.3914,29.03,27.26,20.92,30.05
2009-09-17,25.25,27.79,55.62,12.3508,29.01,27.31,20.84,29.85
2009-09-18,25.4,27.8,55.18,12.2939,28.76,27.01,20.89,29.68
2009-09-21,25.32,27.69,54.71,12.1803,29.04,26.85,20.8,29.54
2009-09-22,25.37,27.8,55.57,12.4563,28.95,27.17,20.91,29.46
2009-09-23,25.37,27.4,54.41,12.2046,28.54,26.94,20.91,29.36
2009-09-24,25.24,27.14,53.63,11.960999999999999,28.51,26.5,20.71,29.28
2009-09-25,25.24,26.98,53.56,11.8473,28.53,26.13,20.58,29.2
2009-09-28,25.29,27.49,54.42,12.2452,28.84,26.67,20.92,29.45
2009-09-29,25.41,27.62,54.27,12.1884,28.88,26.61,20.81,29.51
2009-09-30,25.46,27.47,53.92,12.1315,28.67,26.34,20.87,29.33
2009-10-01,25.23,26.87,52.24,11.5956,28.26,25.68,20.25,28.83
2009-10-02,25.31,26.53,51.97,11.6037,28.15,25.35,20.25,28.52
2009-10-05,25.37,26.94,53.12,11.9691,28.33,25.87,20.42,28.83
2009-10-06,25.6,27.35,54.38,12.1234,28.56,26.12,20.79,29.05
2009-10-07,25.71,27.37,54.8,12.2533,28.58,26.02,20.75,29.07
2009-10-08,25.86,27.81,56.21,12.2696,28.61,26.48,20.88,29.07
2009-10-09,25.92,27.8,56.16,12.3751,28.88,26.55,21.02,29.25
2009-10-12,26.03,27.94,56.92,12.4726,29.02,26.5,21.03,29.55
2009-10-13,25.94,27.99,57.01,12.3508,28.74,26.52,21.11,29.34
2009-10-14,26.03,28.34,57.96,12.773,29.18,27.29,21.36,29.36
2009-10-15,26.23,28.38,59.17,12.6594,29.26,27.25,21.32,29.59
2009-10-16,26.37,28.33,58.99,12.3589,29.24,27.06,21.12,29.69
2009-10-19,26.52,28.65,59.76,12.4157,29.49,27.35,21.35,30.11
2009-10-20,26.49,28.36,59.38,12.3183,29.21,27.16,21.28,29.81
2009-10-21,26.285,27.99,59.22,12.0828,28.825,26.965,21.29,29.85
2009-10-22,26.33,28.36,59.45,12.4401,29.01,27.16,21.39,29.92
2009-10-23,26.07,28.25,58.3,12.2615,28.71,26.68,21.33,29.43
2009-10-26,25.87,28.08,57.34,11.9448,28.4,26.47,21.19,29.04
2009-10-27,25.89,27.6,57.85,11.8555,28.52,26.11,21.08,28.97
2009-10-28,25.82,26.82,55.94,11.4884,28.23,25.57,20.77,28.68
2009-10-29,26.24,27.54,57.43,11.9691,28.48,26.18,21.17,28.93
2009-10-30,25.83,26.82,55.25,11.4088,28.07,25.29,20.61,28.39
2009-11-02,26.08,27.08,55.6,11.5063,28.19,25.58,20.73,28.34
2009-11-03,25.91,27.1,56.32,11.5371,28.2,26.02,20.65,28.28
2009-11-04,26.01,27.11,56.27,11.3764,28.56,25.97,20.77,28.47
2009-11-05,26.13,27.85,57.23,11.6687,29.03,26.64,21.22,28.95
2009-11-06,26.2,28.1,57.08,11.62,29.16,26.88,21.25,28.92
2009-11-09,26.63,28.71,58.17,12.0341,29.65,27.56,21.74,29.44
2009-11-10,26.62,28.81,58.21,11.9935,29.85,27.4,21.73,29.58
2009-11-11,26.7,28.84,58.19,12.1559,29.89,27.61,21.86,29.51
2009-11-12,26.54,28.52,56.91,11.9285,29.72,27.29,21.7,29.1
2009-11-13,26.72,29.02,57.27,11.9042,29.78,27.5,21.9,29.36
2009-11-16,26.87,29.49,58.77,12.0341,30.08,28.13,22.14,29.77
2009-11-17,27.0,29.25,58.67,12.0666,30.16,28.08,22.24,29.61
2009-11-18,26.98,29.17,58.44,12.164000000000001,30.33,27.93,22.12,29.48
2009-11-19,26.85,28.84,57.13,11.9285,30.18,27.51,21.8,29.12
2009-11-20,26.89,28.69,56.6,11.8555,30.39,27.46,21.69,29.25
2009-11-23,27.12,28.94,57.33,12.026,30.67,27.96,22.07,29.62
2009-11-24,27.18,28.91,57.66,11.9367,30.91,27.73,22.03,29.68
2009-11-25,27.13,29.19,58.11,11.9123,31.1,27.96,22.07,30.02
2009-11-26,27.13,29.19,58.11,11.9123,31.1,27.96,22.07,30.02
2009-11-27,26.88,28.62,57.02,11.5956,30.79,27.42,21.71,29.51
2009-11-30,26.78,28.62,56.82,11.9042,30.68,27.51,21.75,29.76
2009-12-01,27.15,29.07,57.57,11.9123,31.22,27.96,22.1,30.32
2009-12-02,27.12,29.16,57.23,11.9042,31.15,27.88,22.07,30.73
2009-12-03,26.91,28.96,56.31,11.6606,31.0,27.75,22.08,30.83
2009-12-04,27.05,29.15,55.9,11.8798,30.98,28.17,22.22,30.64
2009-12-07,27.02,29.24,55.77,11.6849,30.94,28.07,22.180999999999997,30.91
2009-12-08,26.71,29.02,54.82,11.5794,30.7,27.64,21.98,30.78
2009-12-09,26.76,29.02,54.82,11.62,30.96,27.77,22.19,30.89
2009-12-10,26.85,29.47,55.5,11.6037,31.28,27.89,22.29,31.28
2009-12-11,27.0,29.76,55.53,11.6849,31.28,28.17,22.24,31.82
2009-12-14,27.1,29.99,56.1,11.7499,31.57,28.55,22.42,31.97
2009-12-15,26.99,29.95,56.28,11.5631,31.58,28.47,22.28,31.77
2009-12-16,26.86,29.98,56.64,11.6362,31.42,28.35,22.35,31.63
2009-12-17,26.54,29.62,56.16,11.417,31.13,28.04,22.08,31.45
2009-12-18,26.24,29.61,56.15,11.5469,31.13,27.85,22.33,31.35
2009-12-21,26.38,29.99,56.82,11.7174,31.42,28.06,22.53,31.44
2009-12-22,26.56,29.97,57.09,11.7418,31.56,28.09,22.71,31.18
2009-12-23,26.58,30.16,57.54,11.6931,31.46,28.14,22.8,31.25
2009-12-24,26.68,30.18,57.81,11.7986,31.46,28.25,23.01,31.48
2009-12-25,26.68,30.18,57.81,11.7986,31.46,28.25,23.01,31.48
2009-12-28,26.73,30.16,57.91,11.758,31.62,28.2,23.08,31.5
2009-12-29,26.78,30.26,57.53,11.7093,31.58,28.28,23.05,31.48
2009-12-30,26.73,30.05,57.47,11.7174,31.49,28.14,23.13,31.47
2009-12-31,26.47,29.77,57.01,11.6931,31.07,27.79,22.93,31.02
2010-01-01,26.47,29.77,57.01,11.6931,31.07,27.79,22.93,31.02
2010-01-04,26.67,30.0,58.81,11.9285,31.61,28.32,23.27,31.08
2010-01-05,26.68,30.11,59.29,12.1478,31.3,28.42,23.24,30.71
2010-01-06,26.66,30.15,60.0,12.1721,31.62,28.48,22.98,30.89
2010-01-07,26.66,30.4,59.91,12.432,31.73,28.79,22.89,30.75
2010-01-08,26.57,30.39,60.3,12.3589,31.78,29.25,23.04,30.72
2010-01-11,26.64,30.33,60.22,12.367,31.96,29.57,22.95,31.04
2010-01-12,26.79,29.94,59.35,12.1884,31.73,29.33,22.7,30.91
2010-01-13,26.98,30.28,59.57,12.3264,32.15,29.45,22.92,31.25
2010-01-14,26.9,30.28,59.74,12.3833,32.44,29.45,22.98,31.11
2010-01-15,26.77,29.98,59.26,12.1315,32.22,29.07,22.66,30.91
2010-01-18,26.77,29.98,59.26,12.1315,32.22,29.07,22.66,30.91
2010-01-19,26.93,30.38,59.8,12.2858,33.0,29.39,23.05,31.27
2010-01-20,26.73,29.97,58.87,12.2533,32.72,28.94,22.68,30.94
2010-01-21,26.35,29.59,57.67,11.9042,32.01,28.27,22.44,30.49
2010-01-22,26.29,29.02,56.3,11.515999999999998,31.66,27.84,21.66,29.82
2010-01-25,26.34,29.17,56.67,11.5794,31.66,28.02,21.84,30.02
2010-01-26,26.31,29.21,56.31,11.3764,31.48,27.9,21.78,30.14
2010-01-27,26.37,29.26,56.09,11.6524,31.7,27.98,21.96,29.94
2010-01-28,26.3,29.09,55.5,11.5956,31.5,27.66,21.33,29.71
2010-01-29,26.2,28.91,54.5,11.5144,31.28,27.38,20.959,29.53
2010-02-01,26.4,29.28,56.3,11.7093,31.46,27.79,21.2,29.72
2010-02-02,26.78,29.69,57.04,11.8213,32.11,28.32,21.41,29.96
2010-02-03,26.59,29.71,56.55,11.6931,31.68,28.15,21.46,29.75
2010-02-04,26.05,28.85,54.23,11.1896,30.88,27.32,20.86,28.97
2010-02-05,25.98,28.77,54.24,11.3195,30.83,27.2,21.07,28.92
2010-02-08,25.95,28.59,53.74,11.0922,30.68,26.9,20.98,28.59
2010-02-09,26.26,29.03,54.87,11.2058,30.92,27.42,21.16,28.88
2010-02-10,26.23,28.91,54.64,11.2952,30.73,27.38,21.1,28.75
2010-02-11,26.441,29.25,55.57,11.3195,30.94,27.79,21.32,28.92
2010-02-12,26.44,29.25,55.59,11.3276,30.87,27.57,21.36,28.81
2010-02-15,26.44,29.25,55.59,11.3276,30.87,27.57,21.36,28.81
2010-02-16,26.71,29.72,56.9,11.5631,31.14,28.22,21.68,29.31
2010-02-17,26.9,29.96,56.82,11.6037,31.38,28.46,21.74,29.19
2010-02-18,27.06,30.15,57.14,11.6768,31.53,28.72,21.88,29.35
2010-02-19,27.12,30.22,57.36,11.7418,31.53,28.86,21.82,29.76
2010-02-22,27.12,30.21,56.57,11.8961,31.44,28.88,21.78,29.6
2010-02-23,26.97,30.03,55.63,11.6768,31.14,28.51,21.51,29.4
2010-02-24,27.14,30.42,55.98,11.8798,31.37,28.8,21.72,29.43
2010-02-25,27.16,30.47,56.01,11.8473,31.39,28.73,21.66,29.37
2010-02-26,27.03,30.52,56.14,11.9204,31.4,28.84,21.69,29.14
2010-03-01,27.22,31.0,56.66,11.9529,31.7,29.22,21.97,29.56
2010-03-02,27.32,30.84,57.13,11.9935,31.81,29.27,21.94,29.65
2010-03-03,27.33,30.93,57.38,12.0016,31.68,29.31,21.95,29.6
2010-03-04,27.42,31.21,57.08,12.1234,31.58,29.45,22.04,29.66
2010-03-05,27.59,31.79,58.15,12.3589,32.02,29.9,22.31,29.96
2010-03-08,27.49,31.87,58.06,12.3833,31.83,29.76,22.43,29.96
2010-03-09,27.45,31.82,58.06,12.4239,31.81,30.0,22.53,29.92
2010-03-10,27.41,31.89,58.57,12.5619,31.83,30.06,22.68,29.93
2010-03-11,27.46,32.12,58.47,12.6675,32.08,30.17,22.77,30.03
2010-03-12,27.48,32.21,58.5,12.6188,31.84,30.37,22.75,29.84
2010-03-15,27.689,32.17,57.9,12.6188,32.05,30.37,22.73,29.95
2010-03-16,27.82,32.41,58.42,12.7722,32.14,30.78,22.9,30.3
2010-03-17,27.94,32.57,59.06,12.9273,32.15,30.83,22.97,30.4
2010-03-18,27.97,32.56,58.18,12.8542,32.37,31.04,23.0,30.26
2010-03-19,27.77,32.4,57.28,12.7406,32.25,30.81,22.79,29.96
2010-03-22,27.91,32.74,57.13,12.8055,32.46,30.9,22.96,29.76
2010-03-23,28.13,32.87,57.35,12.9111,32.62,31.25,23.18,29.88
2010-03-24,27.93,32.74,57.02,12.9192,32.27,31.03,23.07,29.57
2010-03-25,27.89,32.93,56.06,12.975999999999999,32.14,31.01,23.11,29.38
2010-03-26,27.91,33.06,56.08,12.9923,31.9,31.09,23.0,29.45
2010-03-29,28.04,33.11,57.17,13.0085,32.24,31.37,23.07,29.81
2010-03-30,28.09,33.08,57.26,12.9273,32.24,31.42,23.17,29.73
2010-03-31,27.93,32.84,57.52,12.9517,32.13,31.24,23.1,29.66
2010-04-01,28.11,33.07,58.54,13.0572,32.31,31.44,23.06,30.07
2010-04-02,28.11,33.07,58.54,13.0572,32.31,31.44,23.06,30.07
2010-04-05,28.11,33.47,59.58,13.1872,32.22,31.67,23.33,30.25
2010-04-06,28.02,33.52,59.58,13.3252,32.2,31.68,23.35,30.5
2010-04-07,27.84,33.4,58.99,13.2765,32.06,31.5,23.26,30.2
2010-04-08,27.89,33.72,59.2,13.382,31.94,31.6025,23.3,30.02
2010-04-09,28.04,33.97,59.83,13.4316,32.08,31.78,23.48,30.24
2010-04-12,28.13,33.97,59.97,13.4876,31.99,31.85,23.53,30.32
2010-04-13,28.04,34.15,59.76,13.4957,32.02,31.9,23.6,30.16
2010-04-14,28.08,34.68,60.33,13.8449,31.91,32.31,23.94,30.19
2010-04-15,28.03,34.83,60.32,13.7881,31.82,32.62,24.05,30.18
2010-04-16,27.91,34.37,59.3,13.2846,31.63,32.09,23.73,29.83
2010-04-19,28.02,34.43,59.38,13.4145,31.89,32.03,23.78,29.86
2010-04-20,28.099,34.85,60.54,13.5932,31.96,32.4,23.91,30.24
2010-04-21,28.1,35.01,60.48,13.512,31.4,32.62,23.96,30.27
2010-04-22,28.1,35.64,60.63,13.5851,31.04,32.92,24.02,30.37
2010-04-23,28.03,35.67,62.09,13.6257,31.35,33.12,24.08,30.61
2010-04-26,27.97,35.95,61.88,13.4125,31.02,33.19,24.05,30.5
2010-04-27,27.48,34.91,59.98,12.959000000000001,30.66,32.39,23.58,29.98
2010-04-28,27.7,34.79,60.59,13.1466,30.86,32.62,23.65,30.29
2010-04-29,27.79,35.56,60.66,13.447000000000001,31.28,33.36,23.89,30.32
2010-04-30,27.63,34.82,59.91,13.1214,30.88,32.57,23.389,30.44
2010-05-03,27.79,35.52,60.59,13.3739,31.03,33.22,23.71,30.83
2010-05-04,27.51,34.4825,58.97,13.0085,30.85,32.17,23.03,30.3
2010-05-05,27.61,33.99,58.04,12.9375,30.95,31.76,22.93,30.09
2010-05-06,26.92,32.78,56.0549,12.3914,30.12,30.71,22.24,29.26
2010-05-07,26.74,32.18,54.99,12.2533,29.72,30.03,21.75,29.1
2010-05-10,27.52,33.86,57.34,12.9362,30.52,31.75,22.75,30.0
2010-05-11,27.51,33.85,56.96,12.8867,30.46,31.66,22.6,30.06
2010-05-12,27.7,34.34,57.75,13.0329,30.71,32.36,23.19,30.31
2010-05-13,27.53,33.57,57.38,12.7974,30.38,31.86,22.85,30.18
2010-05-14,27.27,33.01,56.24,12.4645,29.97,31.19,22.41,29.93
2010-05-17,27.56,33.26,55.66,12.4726,29.97,31.11,22.52,29.96
2010-05-18,27.4,32.64,55.23,12.1153,29.73,30.72,22.18,29.67
2010-05-19,27.33,32.44,54.6,12.1315,29.66,30.33,22.01,29.37
2010-05-20,26.52,31.18,52.16,11.5672,28.73,29.01,21.31,28.49
2010-05-21,26.62,31.73,53.07,11.9773,28.8,29.42,21.47,28.62
2010-05-24,26.43,31.51,51.86,11.6362,28.73,28.98,21.37,28.35
2010-05-25,26.12,31.83,51.98,11.7418,28.61,28.96,21.31,28.2
2010-05-26,25.95,31.73,51.87,11.6606,28.43,29.02,21.1,28.19
2010-05-27,26.48,32.87,54.07,12.1884,29.01,30.0,21.82,28.73
2010-05-28,26.35,32.37,53.05,11.9204,28.87,29.6,21.64,28.76
2010-05-31,26.35,32.37,53.05,11.9204,28.87,29.6,21.64,28.76
2010-06-01,26.29,31.88,50.53,11.6687,28.55,28.94,21.43,28.09
2010-06-02,26.74,32.68,52.72,12.0341,29.17,29.69,21.91,28.68
2010-06-03,26.78,32.79,53.43,11.9683,29.34,29.8275,22.13,28.98
2010-06-04,26.07,31.52,51.55,11.49,28.48,28.43,21.42,28.1175
2010-06-07,25.87,30.92,51.1,11.2627,28.44,27.7,21.11,28.29
2010-06-08,26.29,31.18,51.95,11.4982,28.51,27.99,21.15,28.66
2010-06-09,26.24,31.22,51.41,11.3764,28.38,27.99,21.04,28.5
2010-06-10,26.69,32.28,53.99,11.7499,28.92,29.07,21.55,29.2
2010-06-11,26.47,32.25,54.32,11.7824,29.16,29.17,21.74,29.22
2010-06-14,26.62,32.34,54.04,11.7337,29.21,29.14,21.7,29.39
2010-06-15,26.89,33.11,55.62,12.0118,29.71,30.02,22.27,29.96
2010-06-16,26.71,32.88,55.58,12.0179,29.82,29.94,22.33,30.15
2010-06-17,26.95,32.68,55.52,12.0016,29.86,30.03,22.41,30.37
2010-06-18,26.66,32.47,55.61,12.0422,29.55,30.0,22.33,30.08
2010-06-21,26.59,32.21,55.49,12.026,29.5,30.05,22.17,29.87
2010-06-22,26.3,31.49,53.87,11.8352,29.21,29.3225,21.98,29.13
2010-06-23,26.47,31.47,53.46,11.7824,29.09,29.21,21.94,28.87
2010-06-24,26.15,30.72,52.34,11.5712,28.88,28.7,21.5,28.71
2010-06-25,25.88,30.81,52.49,11.8839,29.01,28.92,21.475,28.84
2010-06-28,26.1,30.58,51.78,11.7743,28.96,28.72,21.52,29.03
2010-06-29,25.68,29.49,50.07,11.352,28.43,27.61,20.72,28.44
2010-06-30,25.5,29.13,49.68,11.214,28.2,27.43,20.4,28.26
2010-07-01,25.55,29.37,49.5,11.1084,27.96,27.35,20.32,28.13
2010-07-02,25.45,29.04,49.38,10.9785,28.03,27.01,20.29,28.16
2010-07-05,25.45,29.04,49.38,10.9785,28.03,27.01,20.29,28.16
2010-07-06,25.6,29.04,49.86,11.0434,28.17,27.06,20.49,28.49
2010-07-07,26.09,29.86,51.62,11.5306,28.72,28.0,21.15,29.37
2010-07-08,26.48,30.12,52.35,11.62,28.96,28.36,21.28,29.6
2010-07-09,26.48,30.41,52.62,11.7824,29.03,28.64,21.39,29.8
2010-07-12,26.57,30.45,52.48,11.7986,28.98,28.49,21.49,29.9
2010-07-13,26.81,31.21,53.11,12.0909,29.2,28.99,21.8,30.0
2010-07-14,26.82,31.01,53.05,12.0016,29.2,29.05,21.93,30.01
2010-07-15,26.9,31.11,52.99,11.9773,29.29,29.04,22.0,30.21
2010-07-16,26.52,30.02,51.73,11.472999999999999,28.68,28.07,21.3725,29.69
2010-07-19,26.57,30.31,52.06,11.4657,28.81,28.23,21.58,30.15
2010-07-20,26.89,30.74,53.25,11.5875,28.73,28.67,21.72,30.42
2010-07-21,26.6,30.19,52.38,11.3999,28.26,28.6,21.46,29.95
2010-07-22,26.9,31.1,53.54,11.7337,28.44,29.48,22.04,30.43
2010-07-23,27.15,31.55,53.78,11.823,28.43,30.07,22.19,30.48
2010-07-26,27.29,32.02,54.25,11.9854,28.84,30.56,22.32,30.7
2010-07-27,27.39,31.61,53.99,12.0179,28.87,30.35,22.39,31.15
2010-07-28,27.24,31.39,53.87,11.9123,28.48,30.27,22.21,31.0
2010-07-29,26.91,31.23,53.95,11.9529,28.46,30.17,22.01,30.52
2010-07-30,26.98,31.44,53.84,11.9448,28.57,30.29,21.92,30.37
2010-08-02,27.29,32.11,55.72,12.2452,29.11,30.89,22.38,31.0
2010-08-03,27.05,31.62,55.7,12.1072,29.35,30.73,22.26,30.85
2010-08-04,27.15,32.15,56.13,12.1559,29.64,31.0,22.44,30.98
2010-08-05,27.03,32.25,56.31,12.1072,29.65,31.02,22.34,30.93
2010-08-06,27.09,32.03,55.64,12.0016,29.71,30.85,22.28,30.99
2010-08-09,27.23,32.34,55.87,12.0666,29.79,31.01,22.43,31.1
2010-08-10,27.29,32.06,55.41,11.960999999999999,29.86,30.8,22.2,31.28
2010-08-11,26.84,31.22,53.76,11.5388,29.09,29.65,21.67,30.65
2010-08-12,26.81,31.1,53.44,11.4576,29.21,29.44,21.37,30.59
2010-08-13,26.8,30.75,53.35,11.4251,29.1,29.4,21.27,30.7
2010-08-16,26.77,30.74,53.34,11.3926,28.95,29.34,21.31,30.7
2010-08-17,27.03,31.24,54.23,11.4819,29.35,29.85,21.54,31.0
2010-08-18,27.05,31.53,53.71,11.5306,29.31,29.96,21.66,30.83
2010-08-19,26.73,30.92,52.84,11.2627,28.77,29.32,21.4,30.39
2010-08-20,26.73,30.9,52.19,11.2302,28.67,29.17,21.35,30.47
2010-08-23,26.79,30.62,52.21,11.1571,28.8,28.85,21.16,30.67
2010-08-24,26.66,30.1,51.4,10.9704,28.18,28.26,20.87,30.7225
2010-08-25,26.72,30.41,51.24,11.0028,28.46,28.21,21.0,30.7
